Game,School,Year,opp_name,same_conf,outcome,pts,opp_pts,home game,height diversity,ethnic diversity,region diversity,class diversity,school diversity,degree diversity,experience with opponent,experience in arena,conference size,conf_wl,opp_games_played,opponent win:loss
10,yale,2006,Providence,0,-13,63,76,0,0.124444444,0.595555556,0.702222222,0.746666667,0.444444444,0.337777778,1,1,16,0.626,31,0.452
11,yale,2006,James Madison,0,-10,69,79,0,0.124444444,0.595555556,0.702222222,0.746666667,0.444444444,0.337777778,1,2,12,0.642,28,0.214
12,yale,2006,Savannah State,0,29,96,67,0,0.124444444,0.595555556,0.702222222,0.746666667,0.444444444,0.337777778,1,2,4,0.596,28,0
13,yale,2006,Rice,0,3,70,67,0,0.124444444,0.595555556,0.702222222,0.746666667,0.444444444,0.337777778,1,1,12,0.642,31,0.613
14,yale,2006,Kansas,0,-41,46,87,0,0.124444444,0.595555556,0.702222222,0.746666667,0.444444444,0.337777778,1,1,12,0.642,30,0.767
15,yale,2006,American,0,12,71,59,0,0.124444444,0.595555556,0.702222222,0.746666667,0.444444444,0.337777778,1,1,8,0.6,28,0.571
16,yale,2006,Brown,1,14,75,61,1,0.124444444,0.595555556,0.702222222,0.746666667,0.444444444,0.337777778,2,11,8,0.6,28,0.429
17,yale,2006,Brown,1,-5,62,67,0,0.124444444,0.595555556,0.702222222,0.746666667,0.444444444,0.337777778,2,1,8,0.6,28,0.429
18,yale,2006,Harvard,1,8,82,74,1,0.124444444,0.595555556,0.702222222,0.746666667,0.444444444,0.337777778,2,11,8,0.6,27,0.444
19,yale,2006,Dartmouth,1,17,72,55,1,0.124444444,0.595555556,0.702222222,0.746666667,0.444444444,0.337777778,2,11,8,0.6,27,0.37
20,yale,2006,Princeton,1,-17,49,66,0,0.124444444,0.595555556,0.702222222,0.746666667,0.444444444,0.337777778,2,1,8,0.6,28,0.536
21,yale,2006,Pennsylvania,1,-22,52,74,0,0.124444444,0.595555556,0.702222222,0.746666667,0.444444444,0.337777778,2,1,8,0.6,29,0.69
22,yale,2006,Columbia,1,7,74,67,1,0.124444444,0.595555556,0.702222222,0.746666667,0.444444444,0.337777778,2,11,8,0.6,27,0.444
23,yale,2006,Cornell,1,9,74,65,1,0.124444444,0.595555556,0.702222222,0.746666667,0.444444444,0.337777778,2,11,8,0.6,27,0.481
24,yale,2006,Dartmouth,1,-8,64,72,0,0.124444444,0.595555556,0.702222222,0.746666667,0.444444444,0.337777778,2,1,8,0.6,27,0.37
25,yale,2006,Harvard,1,11,77,66,0,0.124444444,0.595555556,0.702222222,0.746666667,0.444444444,0.337777778,2,1,8,0.6,27,0.444
26,yale,2006,Cornell,1,-4,64,68,0,0.124444444,0.595555556,0.702222222,0.746666667,0.444444444,0.337777778,2,1,8,0.6,27,0.481
27,yale,2006,Columbia,1,6,71,65,0,0.124444444,0.595555556,0.702222222,0.746666667,0.444444444,0.337777778,2,1,8,0.6,27,0.444
28,yale,2006,Pennsylvania,1,-2,55,57,1,0.124444444,0.595555556,0.702222222,0.746666667,0.444444444,0.337777778,2,11,8,0.6,29,0.69
29,yale,2006,Princeton,1,-11,45,56,1,0.124444444,0.595555556,0.702222222,0.746666667,0.444444444,0.337777778,2,11,8,0.6,28,0.536
1,yale,2007,Allegheny,0,43,98,55,1,0.1171875,0.53125,0.7421875,0.625,0.375,0.4765625,1,13,0,0,0,0
2,yale,2007,Ohio,0,-8,65,73,0,0.1171875,0.53125,0.7421875,0.625,0.375,0.4765625,1,1,12,0.642,30,0.633
3,yale,2007,Dayton,0,-11,62,73,0,0.1171875,0.53125,0.7421875,0.625,0.375,0.4765625,1,1,14,0.631,31,0.452
4,yale,2007,Bucknell,0,-15,57,72,1,0.1171875,0.53125,0.7421875,0.625,0.375,0.4765625,1,13,8,0.6,32,0.844
5,yale,2007,Holy Cross,0,-5,58,63,1,0.1171875,0.53125,0.7421875,0.625,0.375,0.4765625,1,13,8,0.6,32,0.625
6,yale,2007,Wagner,0,-7,65,72,0,0.1171875,0.53125,0.7421875,0.625,0.375,0.4765625,1,1,11,0.64,27,0.481
7,yale,2007,Sacred Heart,0,-10,80,90,0,0.1171875,0.53125,0.7421875,0.625,0.375,0.4765625,1,1,11,0.64,28,0.393
8,yale,2007,American,0,17,70,53,1,0.1171875,0.53125,0.7421875,0.625,0.375,0.4765625,1,13,8,0.6,29,0.414
9,yale,2007,Hartford,0,-1,65,66,1,0.1171875,0.53125,0.7421875,0.625,0.375,0.4765625,1,13,9,0.583,28,0.464
10,yale,2007,Massachusetts,0,-9,69,78,0,0.1171875,0.53125,0.7421875,0.625,0.375,0.4765625,1,1,14,0.631,28,0.464
11,yale,2007,Navy,0,15,74,59,0,0.1171875,0.53125,0.7421875,0.625,0.375,0.4765625,1,1,8,0.6,28,0.357
12,yale,2007,Boston College,0,-16,56,72,0,0.1171875,0.53125,0.7421875,0.625,0.375,0.4765625,1,1,12,0.642,36,0.778
13,yale,2007,Longwood,0,12,74,62,1,0.1171875,0.53125,0.7421875,0.625,0.375,0.4765625,1,13,4,0.596,0,0
14,yale,2007,Brown,1,14,56,42,0,0.1171875,0.53125,0.7421875,0.625,0.375,0.4765625,2,1,8,0.6,27,0.37
15,yale,2007,Brown,1,-5,71,76,1,0.1171875,0.53125,0.7421875,0.625,0.375,0.4765625,2,13,8,0.6,27,0.37
16,yale,2007,Harvard,1,10,88,78,0,0.1171875,0.53125,0.7421875,0.625,0.375,0.4765625,2,1,8,0.6,27,0.481
17,yale,2007,Dartmouth,1,7,71,64,0,0.1171875,0.53125,0.7421875,0.625,0.375,0.4765625,2,1,8,0.6,27,0.222
18,yale,2007,Princeton,1,8,43,35,1,0.1171875,0.53125,0.7421875,0.625,0.375,0.4765625,2,13,8,0.6,27,0.444
19,yale,2007,Pennsylvania,1,9,77,68,1,0.1171875,0.53125,0.7421875,0.625,0.375,0.4765625,2,13,8,0.6,29,0.69
20,yale,2007,Columbia,1,14,85,71,0,0.1171875,0.53125,0.7421875,0.625,0.375,0.4765625,2,1,8,0.6,27,0.407
21,yale,2007,Cornell,1,-1,59,60,0,0.1171875,0.53125,0.7421875,0.625,0.375,0.4765625,2,1,8,0.6,28,0.464
22,yale,2007,Dartmouth,1,5,69,64,1,0.1171875,0.53125,0.7421875,0.625,0.375,0.4765625,2,13,8,0.6,27,0.222
23,yale,2007,Harvard,1,15,86,71,1,0.1171875,0.53125,0.7421875,0.625,0.375,0.4765625,2,13,8,0.6,27,0.481
24,yale,2007,Cornell,1,13,68,55,1,0.1171875,0.53125,0.7421875,0.625,0.375,0.4765625,2,13,8,0.6,28,0.464
25,yale,2007,Columbia,1,-18,64,82,1,0.1171875,0.53125,0.7421875,0.625,0.375,0.4765625,2,13,8,0.6,27,0.407
26,yale,2007,Pennsylvania,1,-28,58,86,0,0.1171875,0.53125,0.7421875,0.625,0.375,0.4765625,2,1,8,0.6,29,0.69
27,yale,2007,Princeton,1,1,52,51,0,0.1171875,0.53125,0.7421875,0.625,0.375,0.4765625,2,1,8,0.6,27,0.444
1,yale,2008,Sacred Heart,0,11,82,71,1,0.110726644,0.602076125,0.692041522,0.442906574,0.498269896,0.442906574,1,13,11,0.64,32,0.563
2,yale,2008,Massachusetts,0,-9,80,89,0,0.110726644,0.602076125,0.692041522,0.442906574,0.498269896,0.442906574,1,1,14,0.631,33,0.727
3,yale,2008,Stanford,0,-11,61,72,0,0.110726644,0.602076125,0.692041522,0.442906574,0.498269896,0.442906574,1,1,0,0,31,0.581
4,yale,2008,UCLA,0,-34,47,81,0,0.110726644,0.602076125,0.692041522,0.442906574,0.498269896,0.442906574,1,1,0,0,36,0.833
5,yale,2008,Holy Cross,0,-21,39,60,0,0.110726644,0.602076125,0.692041522,0.442906574,0.498269896,0.442906574,1,1,8,0.6,34,0.735
6,yale,2008,Wagner,0,-3,68,71,1,0.110726644,0.602076125,0.692041522,0.442906574,0.498269896,0.442906574,1,13,11,0.64,30,0.367
7,yale,2008,Fairfield,0,4,70,66,0,0.110726644,0.602076125,0.692041522,0.442906574,0.498269896,0.442906574,1,1,10,0.597,32,0.406
8,yale,2008,Vermont,0,10,86,76,1,0.110726644,0.602076125,0.692041522,0.442906574,0.498269896,0.442906574,1,13,9,0.583,33,0.758
9,yale,2008,Boston University,0,-9,67,76,1,0.110726644,0.602076125,0.692041522,0.442906574,0.498269896,0.442906574,1,13,9,0.583,30,0.4
10,yale,2008,Kansas,0,-33,53,86,0,0.110726644,0.602076125,0.692041522,0.442906574,0.498269896,0.442906574,1,1,12,0.642,38,0.868
11,yale,2008,Portland,0,18,88,70,1,0.110726644,0.602076125,0.692041522,0.442906574,0.498269896,0.442906574,1,13,8,0.6,32,0.281
12,yale,2008,Hartford,0,-3,70,73,0,0.110726644,0.602076125,0.692041522,0.442906574,0.498269896,0.442906574,1,1,9,0.583,31,0.419
13,yale,2008,Longwood,0,5,78,73,0,0.110726644,0.602076125,0.692041522,0.442906574,0.498269896,0.442906574,1,1,4,0.596,0,0
14,yale,2008,Oberlin,0,51,92,41,1,0.110726644,0.602076125,0.692041522,0.442906574,0.498269896,0.442906574,1,13,0,0,0,0
15,yale,2008,Brown,1,3,66,63,1,0.110726644,0.602076125,0.692041522,0.442906574,0.498269896,0.442906574,2,13,8,0.6,29,0.379
16,yale,2008,Brown,1,-9,68,77,0,0.110726644,0.602076125,0.692041522,0.442906574,0.498269896,0.442906574,2,1,8,0.6,29,0.379
17,yale,2008,Columbia,1,-13,58,71,1,0.110726644,0.602076125,0.692041522,0.442906574,0.498269896,0.442906574,2,13,8,0.6,28,0.571
18,yale,2008,Cornell,1,-21,45,66,1,0.110726644,0.602076125,0.692041522,0.442906574,0.498269896,0.442906574,2,13,8,0.6,28,0.571
19,yale,2008,Harvard,1,13,83,70,1,0.110726644,0.602076125,0.692041522,0.442906574,0.498269896,0.442906574,2,13,8,0.6,28,0.429
20,yale,2008,Dartmouth,1,39,97,58,1,0.110726644,0.602076125,0.692041522,0.442906574,0.498269896,0.442906574,2,13,8,0.6,27,0.333
21,yale,2008,Princeton,1,11,67,56,0,0.110726644,0.602076125,0.692041522,0.442906574,0.498269896,0.442906574,2,1,8,0.6,28,0.393
22,yale,2008,Pennsylvania,1,-13,65,78,0,0.110726644,0.602076125,0.692041522,0.442906574,0.498269896,0.442906574,2,1,8,0.6,31,0.71
23,yale,2008,Cornell,1,-20,65,85,0,0.110726644,0.602076125,0.692041522,0.442906574,0.498269896,0.442906574,2,1,8,0.6,28,0.571
24,yale,2008,Columbia,1,-6,62,68,0,0.110726644,0.602076125,0.692041522,0.442906574,0.498269896,0.442906574,2,1,8,0.6,28,0.571
25,yale,2008,Pennsylvania,1,-7,63,70,1,0.110726644,0.602076125,0.692041522,0.442906574,0.498269896,0.442906574,2,13,8,0.6,31,0.71
26,yale,2008,Princeton,1,8,67,59,1,0.110726644,0.602076125,0.692041522,0.442906574,0.498269896,0.442906574,2,13,8,0.6,28,0.393
27,yale,2008,Dartmouth,1,2,50,48,0,0.110726644,0.602076125,0.692041522,0.442906574,0.498269896,0.442906574,2,1,8,0.6,27,0.333
28,yale,2008,Harvard,1,16,81,65,0,0.110726644,0.602076125,0.692041522,0.442906574,0.498269896,0.442906574,2,1,8,0.6,28,0.429
1,yale,2009,Stanford,0,-8,67,75,1,0.132653061,0.448979592,0.673469388,0,0.489795918,0.357142857,1,11,0,0,36,0.778
2,yale,2009,Vermont,0,-31,58,89,0,0.132653061,0.448979592,0.673469388,0,0.489795918,0.357142857,1,1,9,0.583,31,0.516
3,yale,2009,Portland,0,-19,58,77,0,0.132653061,0.448979592,0.673469388,0,0.489795918,0.357142857,1,1,8,0.6,31,0.29
4,yale,2009,Oregon State,0,1,53,52,0,0.132653061,0.448979592,0.673469388,0,0.489795918,0.357142857,1,1,0,0,31,0.194
5,yale,2009,Sacred Heart,0,-6,57,63,0,0.132653061,0.448979592,0.673469388,0,0.489795918,0.357142857,1,1,11,0.64,32,0.563
6,yale,2009,Holy Cross,0,10,76,66,1,0.132653061,0.448979592,0.673469388,0,0.489795918,0.357142857,1,11,8,0.6,29,0.517
7,yale,2009,Wagner,0,-9,74,83,0,0.132653061,0.448979592,0.673469388,0,0.489795918,0.357142857,1,1,11,0.64,31,0.742
8,yale,2009,Boston University,0,-12,43,55,0,0.132653061,0.448979592,0.673469388,0,0.489795918,0.357142857,1,1,9,0.583,31,0.452
9,yale,2009,Alabama,0,-3,63,66,0,0.132653061,0.448979592,0.673469388,0,0.489795918,0.357142857,1,1,12,0.642,33,0.515
10,yale,2009,Hampton,0,-2,56,58,0,0.132653061,0.448979592,0.673469388,0,0.489795918,0.357142857,1,1,11,0.64,30,0.6
11,yale,2009,Bryant,0,-11,58,69,0,0.132653061,0.448979592,0.673469388,0,0.489795918,0.357142857,1,1,4,0.596,0,0
12,yale,2009,Massachusetts Institute of Technology,0,23,86,63,1,0.132653061,0.448979592,0.673469388,0,0.489795918,0.357142857,1,11,0,0,0,0
13,yale,2009,NJIT,0,29,80,51,0,0.132653061,0.448979592,0.673469388,0,0.489795918,0.357142857,1,1,4,0.596,0,0
14,yale,2009,Hartford,0,8,71,63,1,0.132653061,0.448979592,0.673469388,0,0.489795918,0.357142857,1,11,9,0.583,34,0.529
15,yale,2009,Brown,1,8,70,62,0,0.132653061,0.448979592,0.673469388,0,0.489795918,0.357142857,2,1,8,0.6,29,0.655
16,yale,2009,Brown,1,2,57,55,1,0.132653061,0.448979592,0.673469388,0,0.489795918,0.357142857,2,11,8,0.6,29,0.655
17,yale,2009,Columbia,1,-11,42,53,0,0.132653061,0.448979592,0.673469388,0,0.489795918,0.357142857,2,1,8,0.6,29,0.483
18,yale,2009,Cornell,1,-28,36,64,0,0.132653061,0.448979592,0.673469388,0,0.489795918,0.357142857,2,1,8,0.6,28,0.786
19,yale,2009,Harvard,1,21,87,66,0,0.132653061,0.448979592,0.673469388,0,0.489795918,0.357142857,2,1,8,0.6,30,0.267
20,yale,2009,Dartmouth,1,-3,54,57,0,0.132653061,0.448979592,0.673469388,0,0.489795918,0.357142857,2,1,8,0.6,28,0.357
21,yale,2009,Princeton,1,12,60,48,1,0.132653061,0.448979592,0.673469388,0,0.489795918,0.357142857,2,11,8,0.6,29,0.207
22,yale,2009,Pennsylvania,1,-5,63,68,1,0.132653061,0.448979592,0.673469388,0,0.489795918,0.357142857,2,11,8,0.6,31,0.419
23,yale,2009,Cornell,1,12,72,60,1,0.132653061,0.448979592,0.673469388,0,0.489795918,0.357142857,2,11,8,0.6,28,0.786
24,yale,2009,Columbia,1,8,57,49,1,0.132653061,0.448979592,0.673469388,0,0.489795918,0.357142857,2,11,8,0.6,29,0.483
25,yale,2009,Pennsylvania,1,8,87,79,0,0.132653061,0.448979592,0.673469388,0,0.489795918,0.357142857,2,1,8,0.6,31,0.419
26,yale,2009,Princeton,1,-8,54,62,0,0.132653061,0.448979592,0.673469388,0,0.489795918,0.357142857,2,1,8,0.6,29,0.207
27,yale,2009,Dartmouth,1,12,74,62,1,0.132653061,0.448979592,0.673469388,0,0.489795918,0.357142857,2,11,8,0.6,28,0.357
28,yale,2009,Harvard,1,-10,59,69,1,0.132653061,0.448979592,0.673469388,0,0.489795918,0.357142857,2,11,8,0.6,30,0.267
1,yale,2010,Sacred Heart,0,-6,86,92,0,0.124444444,0.506666667,0.622222222,0.124444444,0.48,0.64,1,1,11,0.64,31,0.548
2,yale,2010,Hofstra,0,-5,63,68,0,0.124444444,0.506666667,0.622222222,0.124444444,0.48,0.64,1,2,12,0.642,32,0.656
3,yale,2010,Colgate,0,10,65,55,0,0.124444444,0.506666667,0.622222222,0.124444444,0.48,0.64,1,2,8,0.6,30,0.333
4,yale,2010,Quinnipiac,0,-7,64,71,1,0.124444444,0.506666667,0.622222222,0.124444444,0.48,0.64,1,12,11,0.64,31,0.484
5,yale,2010,Charlotte,0,-14,74,88,0,0.124444444,0.506666667,0.622222222,0.124444444,0.48,0.64,1,2,14,0.631,31,0.355
6,yale,2010,Elon,0,4,69,65,0,0.124444444,0.506666667,0.622222222,0.124444444,0.48,0.64,1,2,12,0.642,31,0.355
7,yale,2010,Army,0,-16,48,64,0,0.124444444,0.506666667,0.622222222,0.124444444,0.48,0.64,1,1,8,0.6,30,0.367
8,yale,2010,Hartford,0,2,48,46,0,0.124444444,0.506666667,0.622222222,0.124444444,0.48,0.64,1,1,9,0.583,33,0.212
9,yale,2010,Vermont,0,-12,60,72,1,0.124444444,0.506666667,0.622222222,0.124444444,0.48,0.64,1,12,9,0.583,33,0.727
10,yale,2010,Bryant,0,15,69,54,1,0.124444444,0.506666667,0.622222222,0.124444444,0.48,0.64,1,12,11,0.64,0,0
11,yale,2010,Providence,0,-9,78,87,0,0.124444444,0.506666667,0.622222222,0.124444444,0.48,0.64,1,1,16,0.626,33,0.576
12,yale,2010,Colorado,0,-11,59,70,0,0.124444444,0.506666667,0.622222222,0.124444444,0.48,0.64,1,1,12,0.642,31,0.29
13,yale,2010,Colorado State,0,-22,71,93,0,0.124444444,0.506666667,0.622222222,0.124444444,0.48,0.64,1,1,9,0.583,31,0.29
14,yale,2010,Albany (NY),0,-21,68,89,0,0.124444444,0.506666667,0.622222222,0.124444444,0.48,0.64,1,1,9,0.583,31,0.484
15,yale,2010,Lehigh,0,-6,69,75,0,0.124444444,0.506666667,0.622222222,0.124444444,0.48,0.64,1,1,8,0.6,29,0.517
16,yale,2010,Albertus Magnus,0,21,92,71,1,0.124444444,0.506666667,0.622222222,0.124444444,0.48,0.64,1,12,0,0,0,0
17,yale,2010,NJIT,0,31,79,48,1,0.124444444,0.506666667,0.622222222,0.124444444,0.48,0.64,1,12,4,0.596,0,0
18,yale,2010,Brown,1,-9,66,75,1,0.124444444,0.506666667,0.622222222,0.124444444,0.48,0.64,2,12,8,0.6,28,0.321
19,yale,2010,Brown,1,8,71,63,0,0.124444444,0.506666667,0.622222222,0.124444444,0.48,0.64,2,1,8,0.6,28,0.321
20,yale,2010,Pennsylvania,1,13,61,48,1,0.124444444,0.506666667,0.622222222,0.124444444,0.48,0.64,2,12,8,0.6,28,0.357
21,yale,2010,Princeton,1,-13,45,58,1,0.124444444,0.506666667,0.622222222,0.124444444,0.48,0.64,2,12,8,0.6,27,0.481
22,yale,2010,Cornell,1,-19,71,90,0,0.124444444,0.506666667,0.622222222,0.124444444,0.48,0.64,2,1,8,0.6,31,0.677
23,yale,2010,Columbia,1,15,79,64,0,0.124444444,0.506666667,0.622222222,0.124444444,0.48,0.64,2,1,8,0.6,28,0.429
24,yale,2010,Harvard,1,-3,79,82,1,0.124444444,0.506666667,0.622222222,0.124444444,0.48,0.64,2,12,8,0.6,28,0.5
25,yale,2010,Dartmouth,1,13,69,56,1,0.124444444,0.506666667,0.622222222,0.124444444,0.48,0.64,2,12,8,0.6,28,0.321
26,yale,2010,Princeton,1,-24,58,82,0,0.124444444,0.506666667,0.622222222,0.124444444,0.48,0.64,2,1,8,0.6,27,0.481
27,yale,2010,Pennsylvania,1,-12,69,81,0,0.124444444,0.506666667,0.622222222,0.124444444,0.48,0.64,2,1,8,0.6,28,0.357
28,yale,2010,Dartmouth,1,10,55,45,0,0.124444444,0.506666667,0.622222222,0.124444444,0.48,0.64,2,1,8,0.6,28,0.321
29,yale,2010,Harvard,1,-20,58,78,0,0.124444444,0.506666667,0.622222222,0.124444444,0.48,0.64,2,1,8,0.6,28,0.5
30,yale,2010,Columbia,1,17,65,48,1,0.124444444,0.506666667,0.622222222,0.124444444,0.48,0.64,2,12,8,0.6,28,0.429
31,yale,2010,Cornell,1,-20,59,79,1,0.124444444,0.506666667,0.622222222,0.124444444,0.48,0.64,2,12,8,0.6,31,0.677
1,yale,2011,Quinnipiac,0,-9,75,84,0,0.110726644,0.394463668,0.629757785,0,0.498269896,0.692041522,1,1,12,0.642,33,0.697
2,yale,2011,Providence,0,-3,55,58,0,0.110726644,0.394463668,0.629757785,0,0.498269896,0.692041522,1,1,16,0.626,31,0.387
3,yale,2011,Boston College,0,8,75,67,0,0.110726644,0.394463668,0.629757785,0,0.498269896,0.692041522,1,1,12,0.642,31,0.484
4,yale,2011,Illinois,0,-26,47,73,0,0.110726644,0.394463668,0.629757785,0,0.498269896,0.692041522,1,1,11,0.64,36,0.583
5,yale,2011,Army,0,8,87,79,1,0.110726644,0.394463668,0.629757785,0,0.498269896,0.692041522,1,13,8,0.6,29,0.483
6,yale,2011,Hartford,0,5,81,76,1,0.110726644,0.394463668,0.629757785,0,0.498269896,0.692041522,1,13,9,0.583,30,0.267
7,yale,2011,Vermont,0,-4,78,82,0,0.110726644,0.394463668,0.629757785,0,0.498269896,0.692041522,1,1,9,0.583,35,0.714
8,yale,2011,Albany (NY),0,21,74,53,1,0.110726644,0.394463668,0.629757785,0,0.498269896,0.692041522,1,13,9,0.583,32,0.219
9,yale,2011,Bryant,0,22,75,53,0,0.110726644,0.394463668,0.629757785,0,0.498269896,0.692041522,1,1,12,0.642,0,0
10,yale,2011,Sacred Heart,0,-9,62,71,1,0.110726644,0.394463668,0.629757785,0,0.498269896,0.692041522,1,13,12,0.642,29,0.483
11,yale,2011,Stanford,0,-16,44,60,0,0.110726644,0.394463668,0.629757785,0,0.498269896,0.692041522,1,1,0,0,32,0.438
12,yale,2011,Lehigh,0,-5,57,62,1,0.110726644,0.394463668,0.629757785,0,0.498269896,0.692041522,1,13,8,0.6,33,0.667
13,yale,2011,Holy Cross,0,1,77,76,0,0.110726644,0.394463668,0.629757785,0,0.498269896,0.692041522,1,1,8,0.6,31,0.29
14,yale,2011,Baruch College,0,28,85,57,1,0.110726644,0.394463668,0.629757785,0,0.498269896,0.692041522,1,13,0,0,0,0
15,yale,2011,Brown,1,5,69,64,0,0.110726644,0.394463668,0.629757785,0,0.498269896,0.692041522,2,1,8,0.6,31,0.355
16,yale,2011,Brown,1,8,59,51,1,0.110726644,0.394463668,0.629757785,0,0.498269896,0.692041522,2,13,8,0.6,31,0.355
17,yale,2011,Pennsylvania,1,-8,58,66,0,0.110726644,0.394463668,0.629757785,0,0.498269896,0.692041522,2,1,8,0.6,28,0.214
18,yale,2011,Princeton,1,-4,63,67,0,0.110726644,0.394463668,0.629757785,0,0.498269896,0.692041522,2,1,8,0.6,31,0.71
19,yale,2011,Cornell,1,1,71,70,1,0.110726644,0.394463668,0.629757785,0,0.498269896,0.692041522,2,13,8,0.6,34,0.853
20,yale,2011,Columbia,1,5,72,67,1,0.110726644,0.394463668,0.629757785,0,0.498269896,0.692041522,2,13,8,0.6,28,0.393
21,yale,2011,Harvard,1,-3,75,78,0,0.110726644,0.394463668,0.629757785,0,0.498269896,0.692041522,2,1,8,0.6,29,0.724
22,yale,2011,Dartmouth,1,9,69,60,0,0.110726644,0.394463668,0.629757785,0,0.498269896,0.692041522,2,1,8,0.6,28,0.179
23,yale,2011,Princeton,1,-7,51,58,1,0.110726644,0.394463668,0.629757785,0,0.498269896,0.692041522,2,13,8,0.6,31,0.71
24,yale,2011,Pennsylvania,1,-2,58,60,1,0.110726644,0.394463668,0.629757785,0,0.498269896,0.692041522,2,13,8,0.6,28,0.214
25,yale,2011,Dartmouth,1,4,79,75,1,0.110726644,0.394463668,0.629757785,0,0.498269896,0.692041522,2,13,8,0.6,28,0.179
26,yale,2011,Harvard,1,1,70,69,1,0.110726644,0.394463668,0.629757785,0,0.498269896,0.692041522,2,13,8,0.6,29,0.724
27,yale,2011,Columbia,1,6,87,81,0,0.110726644,0.394463668,0.629757785,0,0.498269896,0.692041522,2,1,8,0.6,28,0.393
28,yale,2011,Cornell,1,-13,55,68,0,0.110726644,0.394463668,0.629757785,0,0.498269896,0.692041522,2,1,8,0.6,34,0.853
1,yale,2012,Central Connecticut State,0,4,73,69,0,0.124444444,0.435555556,0.72,0,0.48,0.755555556,1,1,12,0.642,31,0.613
2,yale,2012,Quinnipiac,0,-6,62,68,0,0.124444444,0.435555556,0.72,0,0.48,0.755555556,1,1,12,0.642,32,0.688
3,yale,2012,Lyndon State,0,64,101,37,1,0.124444444,0.435555556,0.72,0,0.48,0.755555556,1,11,0,0,0,0
4,yale,2012,Seton Hall,0,-11,62,73,0,0.124444444,0.435555556,0.72,0,0.48,0.755555556,1,1,16,0.626,31,0.419
5,yale,2012,Army,0,9,84,75,0,0.124444444,0.435555556,0.72,0,0.48,0.755555556,1,1,8,0.6,30,0.367
6,yale,2012,Hartford,0,5,74,69,0,0.124444444,0.435555556,0.72,0,0.48,0.755555556,1,1,9,0.583,31,0.355
7,yale,2012,Vermont,0,16,68,52,1,0.124444444,0.435555556,0.72,0,0.48,0.755555556,1,11,9,0.583,32,0.719
8,yale,2012,Sacred Heart,0,2,73,71,0,0.124444444,0.435555556,0.72,0,0.48,0.755555556,1,1,12,0.642,29,0.379
9,yale,2012,Bryant,0,17,76,59,1,0.124444444,0.435555556,0.72,0,0.48,0.755555556,1,11,12,0.642,30,0.3
10,yale,2012,Rhode Island,0,3,68,65,0,0.124444444,0.435555556,0.72,0,0.48,0.755555556,1,1,14,0.631,34,0.588
11,yale,2012,Wake Forest,0,-1,71,72,0,0.124444444,0.435555556,0.72,0,0.48,0.755555556,1,1,12,0.642,32,0.25
12,yale,2012,Florida,0,-20,70,90,0,0.124444444,0.435555556,0.72,0,0.48,0.755555556,1,1,12,0.642,37,0.784
13,yale,2012,Holy Cross,0,15,82,67,1,0.124444444,0.435555556,0.72,0,0.48,0.755555556,1,11,8,0.6,29,0.276
14,yale,2012,St. Joseph's (NY),0,15,101,86,0,0.124444444,0.435555556,0.72,0,0.48,0.755555556,1,0,0,0,0,0
15,yale,2012,Brown,1,4,68,64,1,0.124444444,0.435555556,0.72,0,0.48,0.755555556,2,11,8,0.6,28,0.393
16,yale,2012,Brown,1,13,73,60,0,0.124444444,0.435555556,0.72,0,0.48,0.755555556,2,1,8,0.6,28,0.393
17,yale,2012,Harvard,1,-30,35,65,1,0.124444444,0.435555556,0.72,0,0.48,0.755555556,2,11,8,0.6,30,0.767
18,yale,2012,Dartmouth,1,10,62,52,1,0.124444444,0.435555556,0.72,0,0.48,0.755555556,2,11,8,0.6,28,0.179
19,yale,2012,Pennsylvania,1,7,60,53,1,0.124444444,0.435555556,0.72,0,0.48,0.755555556,2,11,8,0.6,28,0.464
20,yale,2012,Princeton,1,4,58,54,1,0.124444444,0.435555556,0.72,0,0.48,0.755555556,2,11,8,0.6,32,0.781
21,yale,2012,Cornell,1,-1,84,85,0,0.124444444,0.435555556,0.72,0,0.48,0.755555556,2,1,8,0.6,28,0.357
22,yale,2012,Columbia,1,1,59,58,0,0.124444444,0.435555556,0.72,0,0.48,0.755555556,2,1,8,0.6,28,0.536
23,yale,2012,Dartmouth,1,9,70,61,0,0.124444444,0.435555556,0.72,0,0.48,0.755555556,2,1,8,0.6,28,0.179
24,yale,2012,Harvard,1,-15,51,66,0,0.124444444,0.435555556,0.72,0,0.48,0.755555556,2,1,8,0.6,30,0.767
25,yale,2012,Columbia,1,8,75,67,1,0.124444444,0.435555556,0.72,0,0.48,0.755555556,2,11,8,0.6,28,0.536
26,yale,2012,Cornell,1,31,71,40,1,0.124444444,0.435555556,0.72,0,0.48,0.755555556,2,11,8,0.6,28,0.357
27,yale,2012,Princeton,1,-7,57,64,0,0.124444444,0.435555556,0.72,0,0.48,0.755555556,2,1,8,0.6,32,0.781
28,yale,2012,Pennsylvania,1,-21,47,68,0,0.124444444,0.435555556,0.72,0,0.48,0.755555556,2,1,8,0.6,28,0.464
29,yale,2012,Fairfield,0,-12,56,68,0,0.124444444,0.435555556,0.72,0,0.48,0.755555556,1,1,10,0.597,33,0.758
1,yale,2013,Sacred Heart,0,-3,82,85,0,0,0.477508651,0.705882353,0,0.498269896,0.747404844,1,1,12,0.642,32,0.438
